student_id,school_id,year_level,gender,enrolment_date,status
STU004735,SCH004,6,Male,2019-02-08,Active
STU004736,SCH019,12,Male,2021-09-08,Transferred
STU004737,SCH001,8,Female,2022-11-28,Active
STU004738,SCH022,5,Female,2019-05-04,Active
STU004739,SCH011,9,Male,2022-12-23,Active
STU004740,SCH040,11,Female,2023-04-01,Active
STU004741,SCH004,5,Female,2019-04-04,Transferred
STU004742,SCH007,4,Female,2023-09-29,Active
STU004743,SCH040,12,Male,2019-09-26,Left
STU004744,SCH011,11,Female,2023-07-02,Active
STU004745,SCH035,2,Female,2020-07-17,Active
STU004746,SCH027,8,Male,2018-01-29,Active
STU004747,SCH019,12,Male,2024-02-27,Active
STU004748,SCH023,4,Male,2023-08-13,Active
STU004749,SCH011,11,Female,2021-04-15,Active
STU004750,SCH050,1,Female,2022-06-07,Left
STU004751,SCH011,2,Female,2018-06-05,Active
STU004752,SCH026,11,Male,2023-02-11,Active
STU004753,SCH026,4,Female,2022-12-18,Active
STU004754,SCH023,1,Female,2019-04-30,Active
STU004755,SCH024,6,Male,2019-08-05,Active
STU004756,SCH004,5,Female,2022-07-24,Transferred
STU004757,SCH010,12,Female,2023-05-22,Transferred
STU004758,SCH014,4,Female,2023-11-11,Active
STU004759,SCH048,5,Male,2019-04-06,Transferred
STU004760,SCH015,5,Female,2024-01-29,Active
STU004761,SCH045,1,Female,2018-02-11,Active
STU004762,SCH007,6,Female,2018-11-02,Active
STU004763,SCH037,7,Female,2019-08-27,Active
STU004764,SCH039,11,Female,2022-02-02,Active
STU004765,SCH046,5,Non-specified,2021-04-06,Active
STU004766,SCH016,1,Male,2024-11-21,Transferred
STU004767,SCH015,3,Male,2019-01-18,Active
STU004768,SCH002,6,Female,2021-02-05,Transferred
STU004769,SCH027,10,Male,2019-09-29,Active
STU004770,SCH034,7,Female,2019-05-16,Active
STU004771,SCH016,5,Female,2019-04-01,Active
STU004772,SCH035,1,Male,2023-07-12,Active
STU004773,SCH032,2,Female,2022-03-05,Transferred
STU004774,SCH032,5,Female,2022-01-23,Active
STU004775,SCH025,8,Male,2024-09-17,Active
STU004776,SCH015,6,Female,2019-09-21,Active
STU004777,SCH019,12,Male,2022-02-23,Left
STU004778,SCH001,7,Female,2019-08-02,Active
STU004779,SCH040,11,Female,2023-03-02,Active
STU004780,SCH014,4,Female,2022-04-23,Active
STU004781,SCH049,12,Male,2020-07-30,Left
STU004782,SCH047,1,Female,2023-06-17,Active
STU004783,SCH015,4,Female,2020-01-31,Transferred
STU004784,SCH019,12,Male,2023-08-24,Active
STU004785,SCH046,4,Male,2022-04-20,Active
STU004786,SCH037,9,Female,2022-06-04,Active
STU004787,SCH026,3,Male,2020-02-01,Active
STU004788,SCH020,1,Female,2022-10-22,Active
STU004789,SCH019,11,Male,2022-03-26,Active
STU004790,SCH010,12,Male,2020-04-25,Transferred
STU004791,SCH014,12,Male,2022-07-01,Active
STU004792,SCH045,2,Female,2019-05-29,Active
STU004793,SCH041,11,Male,2023-05-01,Active
STU004794,SCH027,7,Male,2023-10-19,Transferred
STU004795,SCH041,11,Male,2020-08-15,Active
STU004796,SCH045,3,Male,2020-08-21,Active
STU004797,SCH023,6,Female,2023-11-20,Transferred
STU004798,SCH039,12,Female,2024-06-24,Active
STU004799,SCH006,3,Male,2023-01-15,Active
STU004800,SCH017,8,Female,2021-08-10,Active
STU004801,SCH004,5,Female,2024-09-04,Transferred
STU004802,SCH032,6,Female,2020-11-09,Active
STU004803,SCH005,8,Female,2023-11-29,Active
STU004804,SCH012,12,Female,2022-07-07,Left
STU004805,SCH009,4,Male,2020-01-09,Active
STU004806,SCH012,12,Male,2019-08-27,Active
STU004807,SCH027,7,Female,2023-03-19,Active
STU004808,SCH042,3,Female,2019-05-10,Left
STU004809,SCH007,4,Female,2021-04-21,Active
STU004810,SCH035,3,Female,2021-01-03,Active
STU004811,SCH026,10,Male,2018-05-13,Active
STU004812,SCH014,7,Female,2024-06-27,Active
STU004813,SCH034,7,Male,2020-02-06,Left
STU004814,SCH012,12,Non-specified,2024-05-18,Left
STU004815,SCH001,8,Non-specified,2020-12-26,Active
STU004816,SCH026,5,Male,2018-11-14,Active
STU004817,SCH035,1,Male,2023-01-20,Active
STU004818,SCH049,12,Male,2018-11-26,Active
STU004819,SCH013,10,Male,2018-06-11,Transferred
STU004820,SCH044,12,Male,2021-04-07,Active
STU004821,SCH014,3,Female,2023-02-23,Active
STU004822,SCH018,3,Male,2019-04-09,Transferred
STU004823,SCH024,2,Male,2022-12-22,Transferred
STU004824,SCH016,4,Female,2020-06-29,Left
STU004825,SCH003,6,Female,2021-08-24,Active
STU004826,SCH011,6,Male,2024-11-14,Active
STU004827,SCH036,3,Female,2024-10-08,Active
STU004828,SCH039,11,Female,2019-10-10,Left
STU004829,SCH016,2,Male,2018-12-23,Transferred
STU004830,SCH037,8,Male,2020-06-29,Active
STU004831,SCH004,3,Male,2024-04-25,Active
STU004832,SCH004,2,Male,2022-09-16,Active
STU004833,SCH042,2,Male,2023-02-02,Transferred
STU004834,SCH036,6,Female,2020-04-21,Active
STU004835,SCH017,10,Female,2018-01-03,Active
STU004836,SCH035,4,Female,2018-01-12,Active
STU004837,SCH032,3,Male,2018-03-30,Active
STU004838,SCH035,1,Male,2019-02-28,Active
STU004839,SCH011,10,Female,2020-02-02,Active
STU004840,SCH024,6,Male,2021-05-10,Transferred
STU004841,SCH016,5,Female,2020-11-27,Active
STU004842,SCH003,5,Female,2019-10-05,Active
STU004843,SCH013,8,Female,2018-01-27,Left
STU004844,SCH016,3,Female,2019-09-23,Active
STU004845,SCH011,7,Female,2018-09-01,Active
STU004846,SCH047,2,Non-specified,2021-03-07,Active
STU004847,SCH046,6,Male,2020-07-14,Active
STU004848,SCH038,5,Male,2024-04-13,Active
STU004849,SCH014,10,Female,2020-10-02,Active
STU004850,SCH011,4,Male,2022-06-03,Transferred
STU004851,SCH038,4,Female,2024-01-11,Active
STU004852,SCH037,9,Female,2021-01-08,Active
STU004853,SCH006,2,Male,2018-08-24,Active
STU004854,SCH022,6,Male,2021-07-06,Transferred
STU004855,SCH040,12,Male,2019-04-28,Active
STU004856,SCH032,4,Female,2023-05-25,Active
STU004857,SCH038,2,Female,2018-09-26,Transferred
STU004858,SCH025,9,Male,2021-01-03,Active
STU004859,SCH037,9,Male,2021-11-01,Active
STU004860,SCH007,5,Female,2022-06-09,Active
STU004861,SCH045,2,Female,2022-03-06,Active
STU004862,SCH026,3,Male,2021-01-27,Active
STU004863,SCH010,12,Female,2019-02-26,Transferred
STU004864,SCH010,12,Male,2022-10-10,Active
STU004865,SCH020,2,Female,2024-05-28,Active
STU004866,SCH048,6,Male,2021-01-05,Active
STU004867,SCH009,3,Female,2019-11-12,Active
STU004868,SCH005,10,Male,2021-09-21,Left
STU004869,SCH021,1,Female,2019-07-26,Active
STU004870,SCH041,12,Female,2018-07-22,Active
STU004871,SCH029,4,Male,2023-03-04,Active
STU004872,SCH044,11,Male,2019-06-04,Active
STU004873,SCH048,2,Male,2019-09-21,Left
STU004874,SCH016,5,Female,2020-11-07,Active
STU004875,SCH044,12,Male,2024-01-20,Left
STU004876,SCH038,2,Male,2018-01-31,Active
STU004877,SCH035,4,Male,2022-11-03,Active
STU004878,SCH025,9,Male,2020-08-18,Active
STU004879,SCH038,5,Non-specified,2022-10-28,Active
STU004880,SCH017,7,Male,2018-08-23,Active
STU004881,SCH030,11,Male,2021-04-02,Left
STU004882,SCH018,1,Male,2021-09-28,Active
STU004883,SCH023,6,Male,2020-02-26,Active
STU004884,SCH035,2,Male,2021-08-06,Active
STU004885,SCH030,7,Female,2022-07-15,Active
STU004886,SCH002,6,Male,2022-06-18,Active
STU004887,SCH047,5,Male,2022-01-24,Active
STU004888,SCH014,12,Male,2021-07-30,Left
STU004889,SCH005,7,Male,2019-11-23,Active
STU004890,SCH012,12,Male,2018-02-05,Active
STU004891,SCH035,2,Female,2022-07-20,Active
STU004892,SCH020,4,Female,2022-08-12,Active
STU004893,SCH049,12,Male,2018-02-22,Left
STU004894,SCH011,12,Female,2021-01-25,Left
STU004895,SCH037,9,Male,2018-02-25,Active
STU004896,SCH042,4,Female,2022-12-22,Active
STU004897,SCH041,11,Female,2021-11-04,Active
STU004898,SCH004,5,Female,2020-03-06,Active
STU004899,SCH025,7,Female,2018-06-11,Active
STU004900,SCH015,5,Female,2018-12-12,Active
STU004901,SCH016,3,Male,2024-01-16,Active
STU004902,SCH009,2,Female,2023-03-15,Active
STU004903,SCH038,2,Female,2018-01-24,Active
STU004904,SCH027,8,Male,2019-08-12,Active
STU004905,SCH045,1,Female,2021-02-24,Active
STU004906,SCH044,12,Male,2018-08-13,Left
STU004907,SCH030,7,Female,2021-02-26,Active
STU004908,SCH034,10,Female,2024-06-02,Active
STU004909,SCH030,3,Female,2022-10-02,Active
STU004910,SCH028,6,Female,2020-07-02,Active
STU004911,SCH014,4,Male,2019-04-15,Active
STU004912,SCH040,12,Female,2019-01-17,Left
STU004913,SCH020,2,Male,2019-02-11,Active
STU004914,SCH013,7,Female,2020-03-16,Active
STU004915,SCH030,8,Male,2022-05-10,Active
STU004916,SCH031,4,Male,2018-05-10,Active
STU004917,SCH045,2,Male,2024-10-11,Active
STU004918,SCH040,12,Male,2022-10-22,Active
STU004919,SCH031,3,Male,2019-02-14,Active
STU004920,SCH029,1,Non-specified,2023-07-19,Active
STU004921,SCH037,9,Female,2020-01-19,Active
STU004922,SCH011,5,Male,2022-12-29,Active
STU004923,SCH016,3,Female,2023-07-26,Active
STU004924,SCH018,3,Female,2021-10-05,Active
STU004925,SCH013,7,Female,2020-11-12,Active
STU004926,SCH049,12,Female,2021-04-16,Active
STU004927,SCH024,6,Female,2019-07-15,Active
STU004928,SCH037,8,Female,2023-03-31,Active
STU004929,SCH044,11,Male,2020-12-26,Active
STU004930,SCH001,8,Male,2020-07-19,Active
STU004931,SCH022,6,Male,2023-05-28,Active
STU004932,SCH018,2,Female,2021-02-14,Active
STU004933,SCH048,5,Male,2018-05-14,Active
STU004934,SCH015,4,Male,2020-12-08,Active
STU004935,SCH004,3,Female,2022-08-09,Active
STU004936,SCH019,12,Female,2023-11-11,Active
STU004937,SCH014,8,Female,2022-03-17,Active
STU004938,SCH049,12,Male,2021-12-10,Transferred
STU004939,SCH026,11,Male,2019-06-23,Active
STU004940,SCH025,9,Female,2018-10-03,Active
STU004941,SCH020,6,Female,2022-03-07,Active
STU004942,SCH048,5,Male,2018-09-02,Active
STU004943,SCH031,6,Female,2019-03-27,Active
STU004944,SCH034,10,Female,2023-02-05,Active
STU004945,SCH036,4,Female,2020-08-25,Active
STU004946,SCH049,12,Female,2018-05-30,Left
STU004947,SCH016,4,Female,2022-10-07,Active
STU004948,SCH016,2,Female,2023-06-02,Active
STU004949,SCH023,2,Female,2022-07-16,Active
STU004950,SCH008,5,Male,2020-01-20,Active
STU004951,SCH027,10,Male,2023-05-02,Transferred
STU004952,SCH042,3,Male,2024-11-21,Active
STU004953,SCH002,4,Male,2023-09-08,Active
STU004954,SCH014,9,Male,2024-09-14,Active
STU004955,SCH003,4,Female,2020-04-20,Active
STU004956,SCH014,5,Male,2019-11-24,Active
STU004957,SCH045,5,Male,2023-08-26,Active
STU004958,SCH035,1,Male,2021-07-13,Transferred
STU004959,SCH041,12,Male,2021-05-24,Left
STU004960,SCH027,7,Female,2023-02-09,Active
STU004961,SCH001,7,Male,2018-11-15,Active
STU004962,SCH026,11,Male,2018-05-02,Active
STU004963,SCH014,3,Male,2018-10-13,Active
STU004964,SCH011,10,Male,2018-03-02,Active
STU004965,SCH038,5,Female,2023-09-16,Active
STU004966,SCH006,5,Non-specified,2024-01-07,Transferred
STU004967,SCH032,1,Male,2022-09-11,Active
STU004968,SCH015,2,Male,2020-08-13,Active
STU004969,SCH030,12,Male,2018-01-25,Active
STU004970,SCH020,5,Female,2022-07-18,Active
STU004971,SCH011,1,Female,2024-08-19,Active
STU004972,SCH051,2,Male,2018-12-23,Active
STU004973,SCH016,3,Female,2024-09-29,Active
STU004974,SCH008,3,Female,2024-05-05,Active
STU004975,SCH010,11,Female,2022-04-08,Active
STU004976,SCH005,10,Male,2022-12-04,Active
STU004977,SCH024,3,Non-specified,2023-12-13,Active
STU004978,SCH018,2,Male,2023-10-01,Active
STU004979,SCH018,6,Male,2018-08-11,Active
STU004980,SCH045,6,Male,2018-11-05,Active
STU004981,SCH035,0,Female,2023-08-19,Transferred
STU004982,SCH040,11,Male,2021-01-15,Active
STU004983,SCH044,12,Female,2023-12-02,Active
STU004984,SCH049,11,Female,2020-10-31,Transferred
STU004985,SCH020,6,Male,2023-09-25,Transferred
STU004986,SCH001,9,Male,2018-07-09,Active
STU004987,SCH004,5,Male,2022-08-16,Active
STU004988,SCH003,4,Male,2020-04-13,Active
STU004989,SCH041,12,Male,2018-09-26,Active
STU004990,SCH026,2,Male,2024-09-26,Transferred
STU004991,SCH036,2,Male,2021-04-27,Active
STU004992,SCH034,10,Male,2018-05-04,Active
STU004993,SCH002,4,Female,2023-09-11,Active
STU004994,SCH022,5,Female,2023-03-28,Active
STU004995,SCH006,1,Female,2018-01-09,Active
STU004996,SCH038,5,Female,2024-09-22,Transferred
STU004997,SCH025,8,Female,2023-04-19,Active
STU004998,SCH009,1,Male,2023-12-13,Active
STU004999,SCH002,2,Male,2023-02-12,Active
STU005000,SCH049,12,Non-specified,2022-09-22,Active
STU005001,SCH017,10,Female,2021-08-28,Active
STU005002,SCH025,8,Male,2021-09-30,Left
STU005003,SCH044,12,Male,2018-11-29,Left
STU005004,SCH048,6,Female,2019-08-08,Active
STU005005,SCH032,3,Female,2024-09-09,Active
STU005006,SCH006,2,Male,2023-02-22,Active
STU005007,SCH001,9,Male,2020-12-26,Active
STU005008,SCH026,12,Female,2024-11-03,Active
STU005009,SCH049,12,Female,2021-04-17,Left
STU005010,SCH021,2,Male,2021-06-16,Active
STU005011,SCH023,2,Male,2022-10-07,Active
STU005012,SCH049,12,Male,2022-12-06,Active
STU005013,SCH050,2,Male,2020-09-22,Transferred
STU005014,SCH045,3,Male,2023-09-21,Active
STU005015,SCH008,3,Male,2024-05-23,Active
STU005016,SCH032,1,Male,2021-02-06,Transferred
STU005017,SCH026,6,Female,2020-03-20,Left
STU005018,SCH045,4,Female,2022-07-10,Transferred
STU005019,SCH039,12,Female,2018-10-29,Left
STU005020,SCH038,2,Male,2023-06-08,Left
STU005021,SCH043,1,Female,2018-07-26,Left
STU005022,SCH012,12,Female,2022-08-10,Left
STU005023,SCH009,1,Female,2022-06-19,Active
STU005024,SCH030,10,Male,2019-12-26,Active
STU005025,SCH023,3,Male,2024-08-13,Transferred
STU005026,SCH039,12,Male,2024-10-06,Active
STU005027,SCH047,5,Female,2021-08-06,Active
STU005028,SCH004,4,Male,2022-06-26,Transferred
STU005029,SCH030,12,Male,2024-11-07,Active
STU005030,SCH038,4,Female,2019-05-13,Active
STU005031,SCH034,8,Female,2020-10-27,Transferred
STU005032,SCH016,1,Female,2024-10-06,Active
STU005033,SCH013,8,Female,2019-06-01,Active
STU005034,SCH018,1,Male,2021-04-01,Transferred
STU005035,SCH042,6,Male,2022-06-22,Active
STU005036,SCH040,12,Male,2021-06-03,Active
STU005037,SCH003,2,Male,2021-03-10,Active
STU005038,SCH037,8,Female,2019-04-30,Active
STU005039,SCH019,11,Female,2024-02-05,Active
STU005040,SCH003,5,Male,2022-11-16,Active
STU005041,SCH011,4,Female,2019-07-09,Active
STU005042,SCH001,10,Male,2019-09-12,Active
STU005043,SCH012,12,Female,2020-08-08,Active
STU005044,SCH032,4,Female,2019-02-24,Active
STU005045,SCH017,10,Female,2024-05-17,Transferred
STU005046,SCH031,5,Male,2018-05-20,Active
STU005047,SCH024,4,Male,2018-01-18,Active
STU005048,SCH035,3,Female,2018-01-12,Active
STU005049,SCH039,11,Female,2023-11-26,Active
STU005050,SCH022,4,Female,2021-04-04,Active
STU005051,SCH001,10,Female,2021-06-12,Active
STU005052,SCH008,5,Female,2020-07-12,Left
STU005053,SCH002,2,Female,2024-12-09,Active
STU005054,SCH026,2,Female,2023-07-26,Active
STU005055,SCH030,9,Female,2021-12-03,Transferred
STU005056,SCH027,7,Male,2020-01-05,Left
STU005057,SCH010,12,Male,2024-07-19,Left
STU005058,SCH005,9,Male,2020-03-03,Active
STU005059,SCH003,2,Female,2020-01-24,Active
STU005060,SCH046,3,Male,2021-03-19,Transferred
STU005061,SCH001,10,Male,2018-04-16,Active
STU005062,SCH035,4,Male,2020-07-12,Active
STU005063,SCH005,8,Male,2023-04-11,Active
STU005064,SCH005,8,Male,2025-01-23,Active
STU005065,SCH045,5,Male,2022-01-03,Active
STU005066,SCH045,1,Male,2019-11-13,Transferred
STU005067,SCH038,3,Female,2021-12-11,Active
STU005068,SCH005,8,Male,2018-10-28,Transferred
STU005069,SCH023,5,Female,2021-11-19,Active
STU005070,SCH006,6,Male,2019-01-26,Left
STU005071,SCH029,3,Female,2024-12-11,Active
STU005072,SCH024,1,Male,2019-04-25,Transferred
STU005073,SCH004,6,Male,2023-04-21,Active
STU005074,SCH019,12,Male,2018-02-21,Active
STU005075,SCH021,2,Female,2021-02-05,Left
STU005076,SCH049,12,Male,2024-02-15,Active
STU005077,SCH025,7,Male,2020-05-06,Active
STU005078,SCH026,12,Female,2018-06-13,Left
STU005079,SCH025,7,Male,2022-06-24,Active
STU005080,SCH018,6,Male,2018-03-28,Active
STU005081,SCH035,5,Female,2022-05-24,Left
STU005082,SCH039,12,Female,2022-04-15,Left
STU005083,SCH028,6,Male,2020-04-14,Active
STU005084,SCH022,6,Female,2020-03-30,Active
STU005085,SCH049,11,Female,2018-03-26,Active
STU005086,SCH026,1,Male,2022-11-05,Active
STU005087,SCH036,6,Male,2024-04-06,Active
STU005088,SCH003,5,Female,2019-04-27,Active
STU005089,SCH040,11,Male,2025-01-21,Transferred
STU005090,SCH019,12,Female,2020-03-28,Active
STU005091,SCH010,12,Female,2019-01-30,Left
STU005092,SCH018,5,Female,2018-07-12,Active
STU005093,SCH026,4,Female,2019-05-04,Left
STU005094,SCH042,4,Female,2023-02-06,Active
STU005095,SCH044,12,Female,2021-07-08,Active
STU005096,SCH031,5,Female,2023-05-10,Left
STU005097,SCH024,6,Female,2023-05-22,Active
STU005098,SCH004,6,Male,2019-07-18,Transferred
STU005099,SCH013,8,Female,2018-09-18,Active
STU005100,SCH048,1,Male,2024-06-02,Active
STU005101,SCH016,5,Female,2023-06-14,Active
STU005102,SCH027,9,Male,2020-01-07,Active
STU005103,SCH013,7,Male,2018-01-12,Active
STU005104,SCH001,9,Male,2018-10-29,Active
STU005105,SCH020,1,Female,2023-06-15,Active
STU005106,SCH029,1,Female,2022-05-10,Left
STU005107,SCH004,3,Male,2018-08-01,Active
STU005108,SCH003,4,Female,2022-11-13,Active
STU005109,SCH024,0,Female,2023-12-15,Transferred
STU005110,SCH006,6,Male,2020-12-25,Active
STU005111,SCH026,12,Female,2020-06-05,Transferred
STU005112,SCH038,1,Non-specified,2018-08-29,Active
STU005113,SCH016,6,Female,2022-02-03,Active
STU005114,SCH039,12,Female,2020-03-30,Left
STU005115,SCH030,12,Female,2023-03-30,Left
STU005116,SCH024,2,Male,2024-06-11,Active
STU005117,SCH012,12,Female,2024-12-27,Left
STU005118,SCH028,1,Female,2023-03-14,Active
STU005119,SCH032,3,Male,2020-11-21,Active
STU005120,SCH041,12,Female,2021-03-16,Active
STU005121,SCH039,12,Male,2021-09-11,Left
STU005122,SCH006,1,Male,2025-01-27,Active
STU005123,SCH046,5,Male,2021-11-25,Active
STU005124,SCH034,9,Female,2021-03-05,Active
STU005125,SCH026,7,Female,2019-11-19,Active
STU005126,SCH044,12,Female,2023-07-14,Left
STU005127,SCH004,3,Male,2022-04-06,Active
STU005128,SCH027,8,Male,2019-07-26,Active
STU005129,SCH028,1,Female,2021-04-28,Active
STU005130,SCH041,12,Male,2022-07-22,Active
STU005131,SCH013,10,Male,2018-09-15,Active
STU005132,SCH024,1,Female,2020-03-26,Active
STU005133,SCH044,11,Female,2019-01-05,Active
STU005134,SCH007,3,Female,2021-11-21,Active
STU005135,SCH037,8,Female,2020-01-05,Active
STU005136,SCH005,9,Female,2021-08-29,Active
STU005137,SCH037,9,Female,2022-03-18,Left
STU005138,SCH047,6,Female,2019-02-02,Active
STU005139,SCH021,6,Male,2023-03-31,Active
STU005140,SCH021,5,Female,2024-06-03,Transferred
STU005141,SCH013,7,Male,2023-11-20,Active
STU005142,SCH035,4,Female,2021-05-15,Active
STU005143,SCH026,10,Female,2021-09-14,Active
STU005144,SCH008,5,Female,2021-08-13,Active
STU005145,SCH032,3,Male,2024-04-10,Active
STU005146,SCH036,1,Female,2023-04-04,Active
STU005147,SCH012,12,Non-specified,2023-05-13,Active
STU005148,SCH047,1,Male,2020-09-27,Active
STU005149,SCH042,1,Male,2019-11-03,Active
STU005150,SCH024,4,Female,2020-06-07,Active
STU005151,SCH010,12,Female,2019-06-30,Left
STU005152,SCH026,4,Female,2020-02-02,Transferred
STU005153,SCH009,3,Female,2019-11-03,Active
STU005154,SCH030,7,Male,2024-08-28,Active
STU005155,SCH017,9,Female,2020-08-27,Active
STU005156,SCH046,1,Female,2024-01-01,Transferred
STU005157,SCH020,2,Female,2020-09-03,Transferred
STU005158,SCH002,5,Female,2018-01-01,Active
STU005159,SCH040,12,Female,2019-12-19,Active
STU005160,SCH019,12,Female,2021-05-01,Active
STU005161,SCH005,9,Male,2018-02-07,Active
STU005162,SCH031,3,Male,2018-12-11,Active
STU005163,SCH018,6,Female,2022-05-13,Active
STU005164,SCH029,3,Female,2024-10-31,Active
STU005165,SCH013,9,Female,2018-01-16,Active
STU005166,SCH026,12,Female,2020-10-04,Left
STU005167,SCH010,11,Male,2022-11-07,Left
STU005168,SCH026,7,Female,2019-06-10,Active
STU005169,SCH030,8,Female,2018-11-05,Active
STU005170,SCH047,4,Male,2018-05-19,Left
STU005171,SCH026,4,Male,2018-04-26,Transferred
STU005172,SCH029,1,Female,2022-01-20,Active
STU005173,SCH025,8,Female,2021-07-06,Active
STU005174,SCH013,7,Female,2025-01-25,Active
STU005175,SCH025,7,Female,2023-04-22,Active
STU005176,SCH020,6,Female,2023-07-25,Active
STU005177,SCH044,12,Female,2022-02-11,Left
STU005178,SCH028,4,Female,2022-03-01,Active
STU005179,SCH010,11,Male,2018-02-26,Active
STU005180,SCH016,6,Female,2023-09-14,Active
STU005181,SCH023,5,Male,2022-07-11,Transferred
STU005182,SCH026,11,Male,2021-03-04,Active
STU005183,SCH018,3,Male,2024-07-29,Active
STU005184,SCH034,9,Non-specified,2024-05-26,Active
STU005185,SCH048,5,Male,2021-02-11,Active
STU005186,SCH039,12,Female,2023-09-04,Active
STU005187,SCH038,6,Male,2021-07-14,Active
STU005188,SCH001,10,Male,2020-04-30,Active
STU005189,SCH019,11,Female,2019-06-07,Left
STU005190,SCH015,5,Female,2022-04-10,Active
STU005191,SCH007,2,Male,2024-07-27,Active
STU005192,SCH013,7,Male,2019-03-04,Active
STU005193,SCH019,12,Female,2018-03-08,Left
STU005194,SCH005,9,Male,2022-11-25,Active
STU005195,SCH011,2,Male,2024-08-20,Left
STU005196,SCH046,3,Male,2021-05-14,Active
STU005197,SCH041,12,Female,2023-03-04,Active
STU005198,SCH045,4,Female,2023-10-04,Active
STU005199,SCH034,9,Male,2019-06-12,Active
STU005200,SCH034,10,Female,2024-02-18,Left
STU005201,SCH019,12,Female,2018-07-22,Active
STU005202,SCH005,9,Male,2020-11-12,Active
STU005203,SCH042,4,Female,2024-06-13,Transferred
STU005204,SCH018,4,Female,2021-08-22,Active
STU005205,SCH044,12,Male,2024-05-12,Left
STU005206,SCH025,9,Male,2024-01-28,Active
STU005207,SCH012,11,Female,2022-06-06,Active
STU005208,SCH004,6,Male,2024-06-08,Transferred
STU005209,SCH027,8,Female,2019-06-27,Active
STU005210,SCH027,10,Female,2021-07-29,Active
STU005211,SCH044,12,Male,2021-09-15,Left
STU005212,SCH034,10,Female,2022-01-08,Transferred
STU005213,SCH023,1,Non-specified,2019-12-07,Active
STU005214,SCH028,3,Female,2018-08-03,Active
STU005215,SCH029,3,Male,2022-08-27,Active
STU005216,SCH009,3,Male,2022-01-03,Active
STU005217,SCH025,10,Female,2019-03-13,Active
STU005218,SCH017,10,Female,2023-09-30,Active
STU005219,SCH031,3,Female,2020-04-06,Active
STU005220,SCH011,11,Female,2020-08-13,Active
STU005221,SCH013,7,Female,2018-09-18,Active
STU005222,SCH016,4,Female,2024-12-23,Active
STU005223,SCH029,2,Male,2023-10-01,Transferred
STU005224,SCH004,2,Female,2021-09-25,Active
STU005225,SCH035,5,Male,2020-07-03,Active
STU005226,SCH039,12,Male,2020-05-20,Left
STU005227,SCH038,1,Male,2022-11-10,Active
STU005228,SCH039,12,Male,2024-06-16,Transferred
STU005229,SCH034,7,Female,2019-09-19,Active
STU005230,SCH008,2,Female,2024-11-01,Active
STU005231,SCH017,10,Female,2018-06-23,Transferred
STU005232,SCH014,7,Male,2023-07-09,Active
STU005233,SCH015,1,Male,2023-08-03,Active
STU005234,SCH015,4,Female,2018-03-19,Transferred
STU005235,SCH001,7,Male,2024-02-25,Active
STU005236,SCH018,4,Female,2024-12-02,Active
STU005237,SCH010,12,Male,2019-01-04,Active
STU005238,SCH034,9,Female,2021-02-22,Active
STU005239,SCH002,4,Female,2021-07-02,Active
STU005240,SCH015,1,Male,2022-12-08,Active
STU005241,SCH031,3,Male,2023-03-01,Active
STU005242,SCH024,1,Male,2018-10-01,Active
STU005243,SCH028,6,Female,2023-11-11,Active
STU005244,SCH013,8,Male,2019-06-13,Active
STU005245,SCH030,7,Male,2022-06-12,Left
STU005246,SCH018,1,Male,2019-10-14,Active
STU005247,SCH031,2,Female,2022-10-25,Active
STU005248,SCH042,3,Male,2022-03-24,Active
STU005249,SCH049,12,Female,2022-09-17,Left
STU005250,SCH019,12,Female,2022-12-22,Active
STU005251,SCH010,11,Female,2024-08-15,Active
STU005252,SCH042,5,Female,2019-01-13,Left
STU005253,SCH034,8,Female,2023-08-13,Active
STU005254,SCH004,2,Male,2022-01-21,Active
STU005255,SCH037,10,Female,2024-02-26,Active
STU005256,SCH002,4,Male,2020-08-22,Active
STU005257,SCH047,2,Female,2023-04-25,Active
STU005258,SCH040,12,Non-specified,2019-12-03,Active
STU005259,SCH040,12,Female,2022-10-21,Transferred
STU005260,SCH034,7,Male,2024-01-30,Active
STU005261,SCH029,1,Male,2024-03-11,Active
STU005262,SCH030,8,Male,2020-11-28,Active
STU005263,SCH029,4,Male,2021-07-09,Active
STU005264,SCH034,8,Non-specified,2024-02-09,Active
STU005265,SCH044,12,Male,2020-05-10,Active
STU005266,SCH005,10,Male,2021-08-05,Active
STU005267,SCH004,5,Male,2022-02-22,Active
STU005268,SCH039,12,Female,2024-03-02,Left
STU005269,SCH049,11,Female,2023-11-21,Active
STU005270,SCH010,12,Male,2022-06-21,Active
STU005271,SCH016,5,Female,2019-03-22,Active
STU005272,SCH041,12,Male,2021-09-28,Active
STU005273,SCH036,6,Male,2019-09-26,Transferred
STU005274,SCH011,7,Male,2022-05-05,Active
STU005275,SCH049,12,Male,2019-07-03,Active
STU005276,SCH002,5,Male,2018-01-29,Transferred
STU005277,SCH025,8,Male,2018-07-12,Active
STU005278,SCH009,2,Female,2019-08-25,Active
STU005279,SCH010,12,Male,2020-08-04,Left
STU005280,SCH046,5,Male,2022-11-24,Active
STU005281,SCH039,12,Male,2020-09-20,Left
STU005282,SCH003,4,Male,2023-03-01,Active
STU005283,SCH027,9,Non-specified,2020-02-22,Active
STU005284,SCH045,4,Female,2023-06-18,Active
STU005285,SCH048,1,Male,2020-06-12,Left
